epoch,loss,val_loss
119,14.443645769605801,14.318693638618235
0,20.820545313807557,16.33126843071908
0,16.390207904639702,16.141668874343107
1,16.257308778150914,16.06374172555803
2,16.152298735169364,16.038064431296796
3,16.079419720549726,15.905204973236232
4,15.987298319582274,15.842500985535358
5,15.918825382298333,15.878508295111587
6,15.862761331208995,15.742270341789974
7,15.792425718800002,15.650951360847337
8,15.728380672084707,15.644094330043515
9,15.673801535813835,15.568998241270494
10,15.609139257798173,15.53811874759409
11,15.560598177245712,15.47640263706879
12,15.502357442703605,15.410458025524035
13,15.449115559334674,15.346227920113165
14,15.39031979648092,15.338797415207969
15,15.350751271046382,15.28995245531418
16,15.308295456046043,15.20553172732401
17,15.262143416427111,15.171458626409725
18,15.229570879092986,15.14072368757405
19,15.190866697666603,15.0480424822436
20,15.156414755849585,15.120162088767007
21,15.106813360491829,14.981930783569139
22,15.058068370222113,15.01416266908168
23,15.029339318462007,14.898184993540529
24,14.998781383854682,14.92303125692685
25,14.945843197280812,14.847071733921526
26,14.911453026068603,14.778897294705441
27,14.87784748408716,14.712098520676424
28,14.830990614305724,14.68464068719374
29,14.797434643818553,14.625964814896344
30,14.736889114439581,14.60080893089775
31,14.706287455521466,14.541616085465389
32,14.670435122786927,14.537934771647167
33,14.609750612673812,14.542458407905837
34,14.58196098172422,14.423444281101997
35,14.531833086715244,14.409507290804713
36,14.496130540068721,14.309890207836046
37,14.445229903685282,14.2899002281645
38,14.401528047104957,14.220127857559525
39,14.358939489236274,14.233955907128355
40,14.318715785389216,14.12296635499871
41,14.274375192883989,14.096109499646312
42,14.234837118545794,14.03406679649538
43,14.214642413678442,14.075913215107217
44,14.15066826938277,13.945375867729618
45,14.106062133084627,13.946694406438528
46,14.080311678138697,13.89094811533495
47,14.03686658572703,13.838841194867703
48,14.000239248469775,13.793499487474778
49,13.95637026083861,13.841054820860338
50,13.937815965434568,13.767353895985444
51,13.8963758566831,13.680584539311768
52,13.863547957514374,13.66580570110019
53,13.813515296840519,13.598144247766843
54,13.801330865462994,13.5794290810679
55,13.7472227674732,13.677772448020528
56,13.719738208042438,13.541197502555292
57,13.690877087841377,13.557552816794647
58,13.65087589237052,13.497221552304959
59,13.631346148280471,13.42579663050194
60,13.600734641593014,13.362780361452858
61,13.55062442979529,13.35062347898961
62,13.538715911411531,13.359358382340586
63,13.495629240522549,13.287863506446556
64,13.466026183204471,13.25829347231469
65,13.451827444007886,13.241022635353593
66,13.412395590661276,13.269832155045862
67,13.387119471948472,13.156537473490626
68,13.334043038477175,13.269587204028793
69,13.322975944733955,13.143430253800744
70,13.293546213439559,13.048280970152822
71,13.254099001493,13.035628696250608
72,13.236868473524591,13.081493218996606
73,13.195937268312361,12.989838496933846
74,13.180657588319972,12.948504162913185
75,13.145230392253081,12.940191761935084
76,13.121245173990074,12.883749830896134
77,13.080756996047329,12.871430691301533
78,13.054519992494061,12.823447082655111
79,13.032533428896574,12.798533616813204
80,12.932209190553715,12.724019260129174
81,12.93308979488128,12.716426776953776
82,12.915657702551949,12.708457484576543
83,12.907500008835292,12.707451618545853
84,12.908879491749317,12.70392634063622
85,12.912435494782592,12.708243456333635
86,12.894923988473519,12.7011362470217
87,12.898342372136124,12.698673602644963
88,12.898429162647803,12.689467468631479
89,12.885114641831327,12.687284683757529
90,12.880018646556634,12.711714525792827
91,12.887865180581201,12.686200161935439
92,12.87599495740004,12.680530598937791
93,12.871463158955223,12.667383771720726
94,12.874864726357616,12.662842630377108
95,12.866372261554796,12.669737507723067
96,12.86713628592812,12.673642081474835
97,12.86173715928724,12.655339600003787
98,12.858772237983668,12.648170387995263
99,12.853223014556933,12.64941360492121
100,12.84446060461025,12.639153406577657
101,12.842435733544434,12.643027957306154
102,12.843466052113564,12.640647549236341
103,12.840210188446283,12.642516686188385
104,12.839618900997538,12.639538583154632
105,12.84604671573788,12.637801540109761
106,12.843030849749306,12.642938865020703
107,12.84246119814113,12.63675502043741
108,12.841150661343141,12.641036652979443
109,12.835849990128352,12.641895469825757
110,12.840698502142105,12.642748982147562
111,12.841192377803845,12.63794353589873
112,12.844963770226133,12.637117388945596
113,12.834550427271166,12.638487022412228
114,12.837904870148183,12.64135154114016
115,12.844497147918773,12.641074947856355
116,12.837173637485654,12.641689839771376
117,12.839797514913974,12.632900553874322
118,12.848200491157495,12.63902803307011
119,12.845478267221944,12.636400646462386
